alt           press         den           temp          eddy          H2Oaer        CO2aer        S8aer         H2SO4aer      NH3aer        N2Oaer        C2H2aer       C2H4aer       C2H6aer       CH3CNaer      HCCCNaer      HCNaer        CH4aer        HCaer1        HCaer2        HCaer3        He            H             H2            H2O           OH            O             O2            CO            CO2           HCO           H2CO          C             CH            CH2           CH3           CH4           S             S2            S3            S4            S8            H2S           HS            SO            SO2           CS            CS2           OCS           CN            HCN           N             N2            NH            NH2           NH3           C2            C2H           C2H2          C2H4          NO            HNO           HO2           HNCO          N2O           H2O2          O3            NO2           NO3           SO3           HNO2          HNO3          H2SO4         HCl           Cl            Cl2           HOCl          N2H4          ClO           C2H6          CH3OH         CH2CO         CH3CHO        C3H4          C3H6          C4H2          C4H4          OClO          HCS           C2H3          C2H5          NCO           1CH2          HCCO          NNH           HSO           CH3O          H2COH         H2CN          N2H2          C4H           HCNOH         C2H2OH        CH3CO         CH2CHO        C2H3OH        C2H4OH        CH3O2         HSO3          N2H3          NH2CO         HS4           C4H3          CH2N2         CH2CN         CH3CN         HCCCN         O1D           N2D           H2Oaer_r      CO2aer_r      S8aer_r       H2SO4aer_r    NH3aer_r      N2Oaer_r      C2H2aer_r     C2H4aer_r     C2H6aer_r     CH3CNaer_r    HCCCNaer_r    HCNaer_r      CH4aer_r      HCaer1_r      HCaer2_r      HCaer3_r      
7.65000E+001  1.98694E-005  6.99051E+014  2.05870E+002  3.74490E+005  1.00000E-040  1.00000E-040  1.00000E-040  6.18944E-013  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.17309E-028  1.00000E-040  1.06890E-040  3.49395E-008  1.45203E-006  4.69470E-005  1.46645E-008  1.16427E-005  2.11196E-001  1.26557E-007  3.59406E-004  3.75016E-019  6.14487E-013  3.40122E-032  1.26905E-024  7.04469E-022  2.38868E-016  2.69919E-008  3.18496E-019  2.15994E-032  1.00000E-040  1.00000E-040  3.56861E-037  1.84231E-020  9.30346E-019  1.49842E-013  2.22176E-012  2.06617E-034  1.00000E-040  3.83864E-025  4.99061E-029  3.54994E-014  1.20300E-011  7.88384E-001  8.55259E-022  7.51961E-030  3.27533E-026  1.00000E-040  1.43739E-036  1.10210E-026  6.21081E-025  5.76068E-009  2.13693E-017  5.50898E-010  4.23081E-021  3.08899E-009  2.35993E-011  3.58437E-007  3.18367E-013  4.93620E-018  1.30777E-015  1.29065E-012  2.52100E-016  3.54375E-011  9.89870E-019  2.46799E-019  3.50283E-032  1.95469E-019  1.00000E-040  8.12698E-010  2.74087E-019  3.46478E-014  1.42237E-023  9.59924E-023  2.26271E-039  1.00000E-040  1.00000E-040  1.00000E-040  2.32852E-014  5.72077E-033  4.37421E-035  9.38391E-026  4.65545E-024  2.27237E-024  8.72055E-031  1.31368E-027  6.15012E-018  4.38916E-019  5.63445E-017  1.50313E-022  1.97403E-031  1.00000E-040  9.59931E-019  1.94002E-035  1.11511E-025  9.89130E-029  5.46010E-022  4.04777E-031  1.73501E-019  5.69552E-022  1.00000E-040  2.85009E-021  1.00000E-040  1.00000E-040  5.90563E-022  4.70934E-036  5.87398E-026  1.20277E-038  5.71225E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.75000E+001  1.68859E-005  5.99772E+014  2.03917E+002  3.84490E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.40477E-012  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.15565E-028  1.00000E-040  1.07570E-040  5.27204E-008  1.62056E-006  4.65687E-005  1.64743E-008  1.38100E-005  2.11111E-001  1.63805E-007  3.58728E-004  3.79216E-019  5.51679E-013  1.82672E-031  4.68777E-024  2.68291E-021  2.04377E-016  2.67026E-008  4.19230E-019  2.53518E-032  1.00000E-040  1.00000E-040  3.49081E-037  1.85753E-020  9.82891E-019  1.71196E-013  2.46460E-012  8.94434E-034  1.00000E-040  4.83927E-025  2.01166E-028  3.81384E-014  1.35660E-011  7.88468E-001  1.10972E-021  9.18627E-030  3.59706E-026  1.00000E-040  5.31088E-036  3.42371E-026  1.91315E-024  5.58215E-009  2.26296E-017  6.04278E-010  4.23998E-021  2.95949E-009  2.59208E-011  3.13601E-007  2.74991E-013  3.68441E-018  1.43302E-015  1.10059E-012  1.82296E-016  3.24664E-011  9.53826E-019  2.49047E-019  1.00000E-040  1.42524E-019  1.00000E-040  8.10602E-010  2.54849E-019  3.00987E-014  1.24028E-023  8.48876E-023  3.67628E-039  1.00000E-040  1.00000E-040  1.00000E-040  2.06412E-014  1.94272E-032  1.48450E-034  7.92577E-026  5.16882E-024  8.65484E-024  2.84804E-030  1.03496E-027  6.64600E-018  3.20075E-019  4.74965E-017  1.19806E-022  1.51671E-031  1.00000E-040  9.66828E-019  6.35675E-035  9.39259E-026  1.07433E-028  5.11635E-022  1.05731E-030  1.10527E-019  6.38183E-022  1.00000E-040  2.85219E-021  1.00000E-040  1.00000E-040  1.61854E-021  5.79057E-036  6.71272E-026  2.24913E-038  5.80050E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.85000E+001  1.43285E-005  5.13857E+014  2.01965E+002  3.94490E+005  1.00000E-040  1.00000E-040  1.00000E-040  2.60028E-012  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.14157E-028  1.00000E-040  1.08347E-040  8.05360E-008  1.81007E-006  4.61381E-005  1.90266E-008  1.60016E-005  2.11015E-001  2.11568E-007  3.57953E-004  3.82429E-019  4.94109E-013  8.79757E-031  1.53475E-023  9.07812E-021  1.78599E-016  2.63822E-008  5.48009E-019  3.12180E-032  1.00000E-040  1.00000E-040  3.40425E-037  1.99616E-020  1.07336E-018  1.90985E-013  2.74288E-012  3.51660E-033  1.00000E-040  6.04244E-025  7.38189E-028  4.11270E-014  1.51262E-011  7.88563E-001  1.45535E-021  1.20412E-029  3.98534E-026  1.00000E-040  1.86092E-035  1.00625E-025  5.42600E-024  5.45596E-009  2.50120E-017  6.85570E-010  4.39009E-021  2.83618E-009  3.06203E-011  2.65784E-007  2.51339E-013  2.89565E-018  1.79044E-015  9.43733E-013  1.42808E-016  2.67257E-011  9.09828E-019  2.59014E-019  1.00000E-040  1.02913E-019  1.00000E-040  8.08223E-010  2.37323E-019  2.66035E-014  1.13122E-023  7.78256E-023  5.86541E-039  1.00000E-040  1.00000E-040  1.00000E-040  1.78085E-014  5.72954E-032  4.76910E-034  7.03843E-026  7.79049E-024  3.11715E-023  8.60497E-030  8.29758E-028  7.42604E-018  2.46426E-019  3.96394E-017  9.86418E-023  1.15636E-031  1.00000E-040  9.72331E-019  2.02572E-034  8.30922E-026  1.19621E-028  4.75160E-022  2.67218E-030  7.34514E-020  7.36927E-022  1.00000E-040  2.85395E-021  1.00000E-040  1.00000E-040  4.22775E-021  7.35366E-036  7.66873E-026  4.13666E-038  5.71299E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.95000E+001  1.21397E-005  4.39610E+014  2.00013E+002  4.04490E+005  1.00000E-040  1.00000E-040  1.00000E-040  2.90293E-012  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.12938E-028  1.00000E-040  1.09237E-040  1.26341E-007  2.02274E-006  4.56449E-005  2.31841E-008  1.78446E-005  2.10905E-001  2.72918E-007  3.57063E-004  3.90016E-019  4.45936E-013  4.07850E-030  4.71315E-023  2.88601E-020  1.63546E-016  2.60246E-008  7.05449E-019  4.13839E-032  1.00000E-040  1.00000E-040  3.30806E-037  2.37733E-020  1.23651E-018  2.03317E-013  3.06703E-012  1.33258E-032  1.00000E-040  7.46880E-025  2.63256E-027  4.45180E-014  1.64109E-011  7.88672E-001  1.95454E-021  1.76189E-029  4.48018E-026  1.00000E-040  6.23100E-035  2.81844E-025  1.50408E-023  5.38220E-009  2.97235E-017  8.27844E-010  4.80987E-021  2.71849E-009  3.99721E-011  2.14145E-007  2.52365E-013  2.47837E-018  2.62446E-015  8.11962E-013  1.26757E-016  1.95264E-011  8.59473E-019  2.84894E-019  1.00000E-040  7.36843E-020  1.00000E-040  8.05518E-010  2.21096E-019  2.41333E-014  1.11467E-023  7.57395E-023  9.16672E-039  1.00000E-040  1.00000E-040  1.00000E-040  1.47248E-014  1.51412E-031  1.58002E-033  6.83256E-026  1.72493E-023  1.13106E-022  2.52090E-029  6.97800E-028  8.75451E-018  2.07586E-019  3.25615E-017  8.59377E-023  9.04086E-032  1.00000E-040  9.76608E-019  6.49065E-034  8.01713E-026  1.40362E-028  4.36432E-022  7.22273E-030  5.29671E-020  9.01373E-022  1.00000E-040  2.85526E-021  1.00000E-040  1.00000E-040  1.08992E-020  9.93044E-036  8.75928E-026  7.43296E-038  5.35635E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.05000E+001  1.02749E-005  3.72989E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.12534E-028  1.00000E-040  1.10268E-040  2.10599E-007  2.26283E-006  4.50651E-005  2.99531E-008  1.91071E-005  2.10779E-001  3.53314E-007  3.56028E-004  4.29347E-019  4.20229E-013  2.03267E-029  1.42226E-022  8.78624E-020  1.66925E-016  2.56181E-008  9.06296E-019  6.21127E-032  1.00000E-040  1.00000E-040  3.20026E-037  3.20509E-020  1.55754E-018  2.08582E-013  3.44630E-012  4.89709E-032  1.00000E-040  9.19199E-025  9.54179E-027  4.84205E-014  1.71456E-011  7.88798E-001  2.73418E-021  3.05214E-029  5.07641E-026  1.00000E-040  1.95093E-034  7.30931E-025  4.19484E-023  5.36030E-009  3.90931E-017  1.09001E-009  5.69096E-021  2.60449E-009  5.70608E-011  1.56874E-007  2.83622E-013  2.29201E-018  4.44727E-015  6.93430E-013  1.27380E-016  1.89114E-011  8.06310E-019  3.70446E-019  1.00000E-040  4.95598E-020  1.00000E-040  8.02405E-010  2.05770E-019  2.26429E-014  1.20515E-023  7.88198E-023  1.40277E-038  1.00000E-040  1.00000E-040  1.00000E-040  1.12959E-014  3.59162E-031  5.66871E-033  7.54432E-026  5.13066E-023  4.16326E-022  7.41673E-029  8.39870E-028  1.10775E-017  1.95161E-019  2.54070E-017  8.48132E-023  7.77302E-032  1.00000E-040  9.79749E-019  1.89051E-033  8.79120E-026  1.92923E-028  3.94813E-022  2.07956E-029  4.27175E-020  1.12416E-021  1.00000E-040  2.85595E-021  1.00000E-040  1.00000E-040  2.73127E-020  1.69304E-035  1.00200E-025  1.29646E-037  4.62092E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.15000E+001  8.69515E-006  3.15642E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.12413E-028  1.00000E-040  1.11481E-040  3.79662E-007  2.53377E-006  4.43574E-005  4.20137E-008  2.00682E-005  2.10632E-001  4.61515E-007  3.54807E-004  5.41488E-019  4.38216E-013  1.08271E-028  4.19934E-022  2.59417E-019  1.94405E-016  2.51467E-008  1.14813E-018  9.73202E-032  1.00000E-040  1.00000E-040  3.07835E-037  4.53084E-020  2.04273E-018  2.00150E-013  3.90028E-012  1.74028E-031  1.00000E-040  1.14166E-024  3.40266E-026  5.29864E-014  1.70343E-011  7.88945E-001  3.97742E-021  6.18825E-029  5.84592E-026  1.00000E-040  5.46000E-034  1.68635E-024  1.14994E-022  5.39020E-009  5.70439E-017  1.56959E-009  7.22671E-021  2.49195E-009  8.48739E-011  1.07290E-007  3.49436E-013  2.23842E-018  8.14937E-015  5.90406E-013  1.38566E-016  1.81996E-011  7.58883E-019  5.22030E-019  1.00000E-040  3.26895E-020  1.00000E-040  7.98773E-010  1.91181E-019  2.18606E-014  1.40092E-023  8.61389E-023  2.09918E-038  1.00000E-040  1.00000E-040  1.00000E-040  8.35971E-015  7.52341E-031  2.18140E-032  9.28633E-026  1.66415E-022  1.45585E-021  2.11976E-028  1.21171E-027  1.44906E-017  2.03247E-019  1.86500E-017  9.27041E-023  7.56240E-032  1.00000E-040  9.81661E-019  5.18238E-033  1.07043E-025  2.93399E-028  3.49789E-022  6.40525E-029  3.92523E-020  1.51095E-021  1.00000E-040  2.85563E-021  1.00000E-040  1.00000E-040  6.33292E-020  3.33966E-035  1.15008E-025  2.16192E-037  3.73850E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.25000E+001  7.35870E-006  2.67127E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.12314E-028  1.00000E-040  1.12911E-040  7.52297E-007  2.82855E-006  4.34548E-005  5.76451E-008  2.41073E-005  2.10458E-001  6.10771E-007  3.53355E-004  7.81443E-019  5.11250E-013  6.05054E-028  1.18335E-021  7.28290E-019  2.16660E-016  2.45975E-008  1.47635E-018  1.17394E-031  1.00000E-040  1.00000E-040  2.94097E-037  5.17965E-020  2.29929E-018  1.97028E-013  4.41900E-012  5.22300E-031  1.00000E-040  1.45549E-024  1.14538E-025  5.83468E-014  1.75736E-011  7.89117E-001  5.89022E-021  1.22578E-028  6.76553E-026  1.00000E-040  1.22887E-033  3.11900E-024  2.60318E-022  5.47050E-009  8.06904E-017  2.16489E-009  8.82441E-021  2.38009E-009  1.11299E-010  7.83046E-008  3.63143E-013  1.79342E-018  1.51286E-014  5.05735E-013  1.28431E-016  1.73760E-011  7.32149E-019  6.69215E-019  1.00000E-040  2.17252E-020  1.00000E-040  7.94528E-010  1.77703E-019  2.08285E-014  1.43568E-023  8.57038E-023  3.00282E-038  1.00000E-040  1.00000E-040  1.00000E-040  6.96464E-015  1.38808E-030  6.78251E-032  9.80609E-026  4.58233E-022  4.61242E-021  5.15623E-028  1.68084E-027  1.62605E-017  1.84100E-019  1.25556E-017  8.76680E-023  7.72739E-032  1.00000E-040  9.81981E-019  1.11392E-032  1.12260E-025  4.17651E-028  3.01854E-022  1.38853E-028  2.98618E-020  1.98786E-021  1.00000E-040  2.85337E-021  1.00000E-040  1.00000E-040  1.29919E-019  6.36582E-035  1.32449E-025  3.34700E-037  3.23486E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.35000E+001  6.22807E-006  2.26084E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.12249E-028  1.00000E-040  1.14595E-040  1.55799E-006  3.11936E-006  4.22585E-005  5.73034E-008  4.39123E-005  2.10244E-001  8.20169E-007  3.51622E-004  1.16238E-018  6.26850E-013  3.31102E-027  3.12368E-021  1.88421E-018  1.52250E-016  2.39584E-008  2.08284E-018  6.61822E-032  1.00000E-040  1.00000E-040  2.78743E-037  3.13053E-020  1.62440E-018  2.64094E-013  4.94387E-012  1.04654E-030  1.00000E-040  1.92697E-024  3.57429E-025  6.46365E-014  2.45586E-011  7.89312E-001  8.46348E-021  1.56275E-028  7.63909E-026  1.00000E-040  1.95033E-033  4.04808E-024  3.67387E-022  5.59860E-009  7.94243E-017  2.07807E-009  8.28354E-021  2.26858E-009  9.56830E-011  7.94975E-008  1.96481E-013  7.97801E-019  2.73863E-014  4.39043E-013  6.92200E-017  1.64282E-011  7.35391E-019  6.50610E-019  4.84540E-033  1.40785E-020  1.00000E-040  7.89568E-010  1.65805E-019  1.82068E-014  8.61223E-024  5.72570E-023  3.89670E-038  1.00000E-040  1.00000E-040  1.00000E-040  8.53517E-015  2.48530E-030  9.53465E-032  5.05374E-026  7.80701E-022  1.31046E-020  8.17145E-028  1.63850E-027  1.14922E-017  9.31511E-020  7.87124E-018  4.70754E-023  6.71378E-032  1.00000E-040  9.80289E-019  1.21722E-032  5.94930E-026  3.97434E-028  2.52646E-022  9.02749E-029  9.64027E-021  1.86575E-021  1.00000E-040  2.84747E-021  1.00000E-040  1.00000E-040  2.31970E-019  8.38902E-035  1.52938E-025  4.70018E-037  3.90519E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.45000E+001  5.27161E-006  1.91364E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.12242E-028  1.00000E-040  1.16576E-040  2.89104E-006  3.36823E-006  4.07451E-005  3.92577E-008  1.10873E-004  2.09969E-001  1.10366E-006  3.49556E-004  2.02543E-018  7.30297E-013  1.51416E-026  7.68604E-021  4.34895E-018  8.70399E-017  2.32158E-008  3.37657E-018  2.05442E-032  1.00000E-040  1.00000E-040  2.61744E-037  1.01520E-020  7.62099E-019  4.96329E-013  5.38352E-012  1.55114E-030  1.00000E-040  2.62116E-024  1.03577E-024  7.20162E-014  5.05128E-011  7.89523E-001  1.14038E-020  1.19394E-028  8.38579E-026  1.00000E-040  2.23549E-033  3.76568E-024  3.48469E-022  5.77864E-009  5.10580E-017  1.30416E-009  5.74926E-021  2.15704E-009  5.25089E-011  1.10920E-007  6.25333E-014  2.30376E-019  4.76305E-014  3.86801E-013  2.51311E-017  1.53464E-011  7.40546E-019  4.87331E-019  2.27838E-033  8.52544E-021  1.00000E-040  7.83779E-010  1.54975E-019  1.54166E-014  2.86872E-024  2.15301E-023  4.33563E-038  1.00000E-040  1.00000E-040  1.00000E-040  1.40721E-014  5.05620E-030  6.24642E-032  1.38183E-026  8.96989E-022  3.37119E-020  8.96507E-028  1.04490E-027  5.41254E-018  3.37403E-020  5.14451E-018  2.21265E-023  4.20307E-032  1.00000E-040  9.76687E-019  6.56991E-033  1.73728E-026  2.37182E-028  2.05161E-022  1.98266E-029  1.88847E-021  1.16458E-021  1.00000E-040  2.83606E-021  1.00000E-040  1.00000E-040  3.71714E-019  7.14236E-035  1.76844E-025  6.13297E-037  6.48024E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.55000E+001  4.46255E-006  1.61995E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.12261E-028  1.00000E-040  1.18904E-040  4.64010E-006  3.57056E-006  3.89626E-005  2.51650E-008  2.73311E-004  2.09595E-001  1.46356E-006  3.47111E-004  4.10379E-018  7.47289E-013  5.68754E-026  1.76548E-020  8.70098E-018  6.49303E-017  2.23561E-008  5.90036E-018  6.41556E-033  1.00000E-040  1.00000E-040  2.43131E-037  2.53601E-021  3.31124E-019  9.54736E-013  5.67608E-012  2.20035E-030  1.00000E-040  3.54566E-024  2.81047E-024  8.06828E-014  1.32010E-010  7.89735E-001  1.67726E-020  9.00802E-029  9.77686E-026  1.00000E-040  2.39394E-033  3.23535E-024  3.12842E-022  6.02268E-009  2.93628E-017  7.23685E-010  3.62964E-021  2.04510E-009  2.34368E-011  1.59717E-007  2.33151E-014  7.80696E-020  7.88991E-014  3.43360E-013  8.19859E-018  1.41261E-011  7.13869E-019  3.37583E-019  1.02419E-033  4.95665E-021  1.00000E-040  7.77029E-010  1.44157E-019  1.32705E-014  9.73503E-025  7.34733E-024  4.18669E-038  1.00000E-040  1.00000E-040  1.00000E-040  2.22587E-014  1.10455E-029  3.73999E-032  4.26378E-027  9.88232E-022  7.95484E-020  9.27812E-028  5.85608E-028  2.35884E-018  1.37369E-020  3.57681E-018  1.76558E-023  2.14933E-032  1.00000E-040  9.71591E-019  3.06457E-033  5.46916E-027  1.22390E-028  1.62461E-022  3.94855E-030  4.94092E-022  6.47510E-022  1.00000E-040  2.81866E-021  1.00000E-040  1.00000E-040  5.57190E-019  5.38663E-035  2.04449E-025  7.96501E-037  1.11087E-013  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.65000E+001  3.77825E-006  1.37154E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.12285E-028  1.00000E-040  1.21635E-040  6.71875E-006  3.74091E-006  3.69361E-005  1.71528E-008  5.88214E-004  2.09085E-001  1.90203E-006  3.44235E-004  8.06234E-018  7.10240E-013  2.79860E-025  3.79428E-020  1.49803E-017  5.90591E-017  2.13686E-008  1.02625E-017  2.39595E-033  1.00000E-040  1.00000E-040  2.23014E-037  6.18002E-022  1.52137E-019  1.64938E-012  5.80375E-012  3.06573E-030  1.00000E-040  4.62739E-024  7.19501E-024  9.08893E-014  4.08578E-010  7.89933E-001  2.97994E-020  8.71714E-029  1.27953E-025  1.00000E-040  2.81822E-033  3.00578E-024  2.98570E-022  6.31823E-009  1.75585E-017  4.13304E-010  2.35437E-021  1.93242E-009  9.54267E-012  2.12435E-007  1.32269E-014  3.92638E-020  1.23661E-013  3.04088E-013  2.63917E-018  1.27716E-011  6.53724E-019  2.44960E-019  5.16001E-034  2.82717E-021  1.00000E-040  7.69177E-010  1.32797E-019  1.15727E-014  5.07729E-025  3.55078E-024  3.79297E-038  1.00000E-040  1.00000E-040  1.00000E-040  3.04537E-014  2.28638E-029  2.79049E-032  2.02260E-027  1.17422E-021  1.73850E-019  1.01060E-027  3.36624E-028  1.08567E-018  6.71302E-021  2.59078E-018  2.32218E-023  1.04807E-032  1.00000E-040  9.65184E-019  1.64375E-033  2.59281E-027  6.38384E-029  1.26266E-022  1.01533E-030  1.78898E-022  3.62023E-022  1.00000E-040  2.79560E-021  1.00000E-040  1.00000E-040  7.95381E-019  4.19473E-035  2.35958E-025  1.07752E-036  1.76525E-013  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.75000E+001  3.19951E-006  1.16145E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.12309E-028  1.00000E-040  1.24835E-040  9.06729E-006  3.89306E-006  3.46812E-005  1.24419E-008  1.11574E-003  2.08394E-001  2.42379E-006  3.40873E-004  1.46662E-017  6.69708E-013  6.28110E-024  7.64920E-020  2.26694E-017  5.92235E-017  2.02473E-008  1.71178E-017  1.03979E-033  1.00000E-040  1.00000E-040  2.01599E-037  1.69414E-022  7.48816E-020  2.55232E-012  5.77732E-012  4.19167E-030  1.00000E-040  5.74644E-024  1.74904E-023  1.02978E-013  1.32676E-009  7.90100E-001  5.84876E-020  1.00851E-028  1.78771E-025  1.43859E-040  3.66420E-033  3.01740E-024  3.00660E-022  6.58509E-009  1.10302E-017  2.48928E-010  1.61673E-021  1.81874E-009  3.69236E-012  2.60528E-007  9.78576E-015  2.53072E-020  1.82704E-013  2.66418E-013  8.66321E-019  1.13009E-011  5.73954E-019  1.92013E-019  3.70810E-034  1.58782E-021  1.00000E-040  7.60073E-010  1.20772E-019  1.01445E-014  3.76952E-025  2.37418E-024  3.52096E-038  1.00000E-040  1.00000E-040  1.00000E-040  3.66193E-014  4.27787E-029  2.75268E-032  1.34267E-027  1.50045E-021  3.54302E-019  1.15149E-027  2.03858E-028  5.34892E-019  3.81306E-021  1.93865E-018  3.99955E-023  5.26300E-033  1.00000E-040  9.57468E-019  1.01395E-033  1.72511E-027  3.48498E-029  9.69401E-023  3.32069E-031  8.05114E-023  2.03371E-022  1.00000E-040  2.76720E-021  1.00000E-040  1.00000E-040  1.08729E-018  3.44765E-035  2.71464E-025  1.52982E-036  2.60152E-013  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
